No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
501	＋α	不動産 売却 利益 税金	44	170	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
502	＋α	不動産 売却 利益	31	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
503	＋α	不動産 売却 利益なし	28	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
504	＋α	不動産 売却 隣人	19	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
505	＋α	不動産 売却 利益 計算	28	50	計算ページ	Do（不動産 売却を計算したい）	計算ツール		不動産売却計算	不動産売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
506	＋α	不動産 売却 利益 なし 税金	42	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
507	＋α	不動産 売却 利益なし 確定申告	42	140	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
508	＋α	不動産 売却 領収書 印紙	25	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
509	＋α	不動産 売却 累進 課税	33	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
510	＋α	不動産 売却 5 ルール	27	0	削除			検索なし			対象外	不要	
511	＋α	不動産 売却 レインズ	26	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
512	＋α	不動産 売却 reds	35	0	削除			検索なし			対象外	不要	
513	＋α	不動産 売却 例	21	0	削除			検索なし			対象外	不要	
514	＋α	不動産 売却 連帯 保証 人	22	0	削除			検索なし			対象外	不要	
515	＋α	不動産 売却 連絡	24	0	削除			検索なし			対象外	不要	
516	＋α	不動産 売却 レインズ と は	N/A	0	削除			検索なし			対象外	不要	
517	＋α	不動産 売却 手紙 例文	21	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
518	＋α	不動産 売却 dm 例文	34	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
519	＋α	不動産 売却 お 礼状	19	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
520	＋α	確定 申告 不動産 売却 記入 例	38	10	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
521	＋α	不動産 売却 ローン	32	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
522	＋α	不動産 売却 ローン 残債	28	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
523	＋α	不動産 売却 ローン返済	42	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
524	＋α	不動産 売却 ローン返済 税金	30	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
525	＋α	不動産 売却 老人 ホーム	23	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
526	＋α	不動産 売却 ローン 残	32	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
527	＋α	不動産 売却 路線 価	27	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
528	＋α	不動産 売却 roe	30	0	削除			検索なし			対象外	不要	
529	＋α	不動産 売却 ワンルーム	27	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
530	＋α	不動産 売却 訳 あり	25	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
531	＋α	不動産 売却 割合	27	0	削除			検索なし			対象外	不要	
532	＋α	不動産 投資 ワンルーム 売却	24	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
533	＋α	一宮 市 不動産 売却 ワイズ ホーム	16	0	削除			検索なし			対象外	不要	
534	＋α	和歌山 不動産 売却	25	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
535	＋α	和歌山 市 不動産 売却	N/A	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
536	＋α	ワコール 不動産 売却	24	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
537	＋α	東大 和 不動産 売却	19	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
538	＋α	親 の 不動産 を 売却	38	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
539	＋α	相続 した 不動産 を 売却 した 場合	30	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
540	＋α	相続 した 不動産 を 売却 税金	31	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
541	＋α	相続 した 不動産 を 売却	31	210	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
542	＋α	相続 した 不動産 を 売却 確定 申告	42	10	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
543	＋α	不動産 を 売却 する 方法	41	20	記事	Do（不動産 売却の手続き・対策を知りたい）	ハウツー記事	手続き・対策	不動産売却_手続き・対策	不動産売却の手続き・対策を解説	権威構築	必須	解説記事
544	＋α	不動産 売却 気 を つける こと	40	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
545	＋α	不動産 を 売却 税金	33	14800	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
546	＋α	不動産 を 売却	30	18100	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
547	＋α	法人 が 不動産 を 売却 税金	24	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
548	＋α	不動産 売却 ntt	N/A	0	削除			検索なし			対象外	不要	
549	＋α	不動産 売却 ng	26	0	削除			検索なし			対象外	不要	
550	＋α	nttドコモ 不動産 売却	N/A	0	削除			検索なし			対象外	不要	
551	＋α	ntt 東日本 不動産 売却	27	0	削除			検索なし			対象外	不要	
552	＋α	ntt データ 不動産 売却	N/A	0	削除			検索なし			対象外	不要	
553	＋α	nx 不動産 売却	N/A	0	削除			検索なし			対象外	不要	
554	＋α	npo 法人 不動産 売却	21	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
555	＋α	nhk 不動産 売却	36	0	削除			検索なし			対象外	不要	
556	＋α	不動産 売却 額	30	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
557	＋α	不動産 売却 外国人	19	50	記事	Know（海外の不動産 売却を知りたい）	解説記事	海外	不動産売却_海外		権威構築	補足	
558	＋α	不動産 売却 概算 取得 費	25	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
559	＋α	不動産 売却 ガイド	20	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
560	＋α	不動産 売却 概算	27	0	削除			検索なし			対象外	不要	
561	＋α	不動産 売却 額 計算	N/A	0	削除			検索なし			対象外	不要	
562	＋α	不動産 売却 ガイド ブック	23	0	削除			検索なし			対象外	不要	
563	＋α	不動産 売却 外国 人 向け	23	0	削除			検索なし			対象外	不要	
564	＋α	不動産 売却 画像	23	0	削除			検索なし			対象外	不要	
565	＋α	不動産 売却 銀行	32	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
566	＋α	不動産 売却 業者 選び方	25	20	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
567	＋α	不動産 売却 業者 選び ポイント	25	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
568	＋α	不動産 売却 業者	29	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
569	＋α	不動産 売却 業者買取	40	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
570	＋α	不動産 売却 業者 選び	38	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
571	＋α	不動産 売却 行政 書士	34	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
572	＋α	不動産 売却 岐阜	21	260	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
573	＋α	不動産 売却 議事 録	24	0	削除			検索なし			対象外	不要	
574	＋α	不動産 売却 岐阜 市	20	260	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
575	＋α	不動産 売却 群馬	20	30	削除			地域KW			対象外	不要	
576	＋α	糟屋 郡 不動産 売却	21	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
577	＋α	グラセフ 不動産 売却	34	0	削除			検索なし			対象外	不要	
578	＋α	不動産 売却 減価償却	28	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
579	＋α	不動産 売却 減価償却 計算	25	70	計算ページ	Do（不動産 売却を計算したい）	計算ツール		不動産売却計算	不動産売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
580	＋α	不動産 売却 現金	25	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
581	＋α	不動産 売却 減税	43	30	記事	Know（不動産 売却の控除・軽減を知りたい）	解説記事	控除・特例	不動産売却控除	不動産売却の控除・軽減措置まとめ	権威構築	必須	解説記事
582	＋α	不動産 売却 減価 償却 シミュレーション	27	170	計算ページ	Do（不動産 売却を計算したい）	計算ツール		不動産売却計算	不動産売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
583	＋α	不動産 売却 減価 償却 費	29	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
584	＋α	不動産 売却 源泉 徴収	38	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
585	＋α	不動産 売却 減価 償却 経過 年数	24	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
586	＋α	不動産 売却 原価	32	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
587	＋α	不動産 売却 現金 化	25	0	削除			検索なし			対象外	不要	
588	＋α	不動産 売却 五年	27	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
589	＋α	不動産 売却 後に かかる 税金	30	0	削除			検索なし			対象外	不要	
590	＋α	不動産 相続 後に 売却	30	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
591	＋α	不動産 会社 ごと 売却	28	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
592	＋α	不動産 賃貸 業 売却	28	0	削除			検索なし			対象外	不要	
593	＋α	不動産 業 建物 売却 簡易 課税	23	0	削除			検索なし			対象外	不要	
594	＋α	不動産 業 土地 売却 仕訳	26	0	削除			検索なし			対象外	不要	
595	＋α	呉 市 不動産 売却	21	70	削除			地域KW			対象外	不要	
596	＋α	御殿場 市 不動産 売却	16	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
597	＋α	御殿場 不動産 売却	16	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
598	＋α	不動産 売却 残債	24	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
599	＋α	不動産 売却 残 置物 トラブル	21	140	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
600	＋α	不動産 売却 残置物	25	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
601	＋α	不動産 売却 雑所得	45	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
602	＋α	不動産 売却 残 債 割れ	25	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
603	＋α	不動産 売却 財産 分 与 税金	25	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
604	＋α	不動産 売却 財産 分 与	26	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
605	＋α	不動産 売却 雑 収入	27	0	削除			検索なし			対象外	不要	
606	＋α	不動産 売却 残 置物 処分	N/A	0	削除			検索なし			対象外	不要	
607	＋α	不動産売却 残置物撤去 費用	22	0	削除			検索なし			対象外	不要	
608	＋α	不動産 売却 住民税	29	390	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
609	＋α	不動産 売却 譲渡所得税	44	260	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
610	＋α	不動産 売却 時期	31	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
611	＋α	不動産 売却 譲渡益	46	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
612	＋α	不動産 売却 譲渡所得	44	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
613	＋α	不動産 売却 譲渡所得税 計算	48	40	計算ページ	Do（不動産 売却を計算したい）	計算ツール		不動産売却計算	不動産売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
614	＋α	不動産 売却 譲渡損失 確定申告	33	30	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
615	＋α	不動産 売却 住民 税 上がる	27	90	記事	Know（不動産 売却が上がる理由を知りたい）	解説記事	値上がり・変動	不動産売却_値上がり・変動		権威構築	補足	
616	＋α	不動産 売却 随意 契約	29	0	削除			検索なし			対象外	不要	
617	＋α	不動産 売却 ズバット	25	0	削除			検索なし			対象外	不要	
618	＋α	不動産 売却 図面	22	0	削除			検索なし			対象外	不要	
619	＋α	ズバット 不動産 売却 評判	25	70	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
620	＋α	ズバット不動産売却	24	170	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
621	＋α	ズバット 不動産 売却 ログイン	21	0	削除			検索なし			対象外	不要	
622	＋α	ズバット 不動産 売却 キャンセル	N/A	0	削除			検索なし			対象外	不要	
623	＋α	逗子 市 不動産 売却	19	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
624	＋α	不動産 売却 税率	33	170	記事	Know（不動産 売却の税率を知りたい）	ガイド記事	税率	不動産売却税率		権威構築	補足	
625	＋α	不動産 売却 贈与 税	28	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
626	＋α	不動産 売却 贈与	27	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
627	＋α	不動産 贈与後 売却	44	0	削除			検索なし			対象外	不要	
628	＋α	不動産 売却 益 贈与	50	0	削除			検索なし			対象外	不要	
629	＋α	不動産 売却 益 贈与 税	N/A	0	削除			検索なし			対象外	不要	
630	＋α	共有名義 不動産 売却 贈与税	28	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
631	＋α	相続 不動産 売却 贈与 税	N/A	0	削除			検索なし			対象外	不要	
632	＋α	生前 贈与 不動産 売却	39	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
633	＋α	生前 贈与 不動産 売却 税金	42	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
634	＋α	おしどり 贈与 不動産 売却	23	0	削除			検索なし			対象外	不要	
635	＋α	不動産 売却 代理人	24	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
636	＋α	不動産 売却 代理	29	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
637	＋α	不動産 売却 代理 人 委任 状	24	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
638	＋α	不動産 売却 代金 振込	24	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
639	＋α	不動産 売却 代行	23	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
640	＋α	不動産 売却 代金 領収 書 印紙	24	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
641	＋α	不動産 売却 ダイレクトメール	22	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
642	＋α	不動産 売却 代金	31	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
643	＋α	不動産 売却 代理 人 弁護士	21	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
644	＋α	不動産 売却 騙された	28	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
645	＋α	不動産 売却 電話 しつこい	27	0	削除			検索なし			対象外	不要	
646	＋α	不動産 売却 で かかる 税金	30	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
647	＋α	不動産 売却 電気 ガス 水道	18	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
648	＋α	不動産 売却 電話	39	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
649	＋α	不動産 売却 で かかる 費用	29	0	削除			検索なし			対象外	不要	
650	＋α	不動産 売却 できない	37	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
651	＋α	不動産 売却 デメリット	27	30	記事	Know（不動産 売却のメリット・リスクを知りたい）	解説記事	比較・検討	不動産売却_比較・検討		権威構築	補足	
652	＋α	不動産 売却 で 必要 な 書類	27	0	削除			検索なし			対象外	不要	
653	＋α	不動産 売却 で	31	0	削除			検索なし			対象外	不要	
654	＋α	不動産 売却 電気	21	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
655	＋α	不動産 売却 どこがいい	40	880	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
656	＋α	不動産 売却 同意 書 ひな 形	32	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
657	＋α	不動産 売却 どこに頼む	30	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
658	＋α	不動産 売却 同意書	27	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
659	＋α	不動産 売却 どこに 相談	30	0	削除			検索なし			対象外	不要	
660	＋α	不動産 売却 どれくらい かかる	28	0	削除			検索なし			対象外	不要	
661	＋α	不動産 売却 動機	22	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
662	＋α	不動産 売却 どこ	28	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
663	＋α	不動産 売却 動画	34	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
664	＋α	不動産 売却 どうする	29	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
665	＋α	不動産 売却 売買契約書 ない	27	0	削除			検索なし			対象外	不要	
666	＋α	不動産 売却 媒介契約	39	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
667	＋α	不動産 売却 売却 益 税金	32	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
668	＋α	不動産 売却 売却 益	32	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
669	＋α	不動産 売却 売却 損 確定 申告	33	10	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
670	＋α	不動産 売却 売却 損	27	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
