No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
619	＋α	財産分与協議書 印紙税	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
620	＋α	財産分与 印紙税	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
621	＋α	財団法人 印紙税	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
622	＋α	残高証明書 印紙税	N/A	0	削除			検索なし			対象外	不要	
623	＋α	財務省 印紙税 一覧	N/A	0	削除			検索なし			対象外	不要	
624	＋α	印紙税 時効	27	110	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
625	＋α	印紙税 重要な事項の一覧表	N/A	N/A	削除			検索なし			対象外	不要	
626	＋α	印紙税 重要な事項	N/A	40	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
627	＋α	印紙税 重要な事項の変更	N/A	40	記事	Know（印紙税の改正内容を知りたい）	解説記事	法改正	印紙税_法改正		権威構築	補足	
628	＋α	印紙税 準委任契約	56	30	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
629	＋α	印紙税 準委任	N/A	20	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
630	＋α	印紙税 住宅ローン	N/A	50	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
631	＋α	印紙税 譲渡	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
632	＋α	印紙税 時効 貼り忘れ	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
633	＋α	印紙税 譲渡契約書	N/A	20	記事	Know（契約書の印紙税を知りたい）	解説記事	契約書	印紙税_契約書		権威構築	補足	
634	＋α	印紙税 図面	N/A	0	削除			検索なし			対象外	不要	
635	＋α	印紙税 図解	N/A	0	削除			検索なし			対象外	不要	
636	＋α	図面 承認 印紙税	N/A	0	削除			検索なし			対象外	不要	
637	＋α	随意契約 印紙税	N/A	0	削除			検索なし			対象外	不要	
638	＋α	印紙税 税抜き	N/A	140	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
639	＋α	印紙税 税収	N/A	70	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
640	＋α	印紙税 税率	N/A	50	記事	Know（印紙税の税率を知りたい）	ガイド記事	税率	印紙税税率	印紙税の税率一覧と計算方法	権威構築	必須	解説記事
641	＋α	印紙税 税理士	N/A	90	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
642	＋α	印紙税 税務調査	27	90	記事	Know（印紙税の税務調査を知りたい）	解説記事	税務調査	印紙税_税務調査		権威構築	補足	
643	＋α	印紙税 税額表	N/A	40	記事	Know（印紙税額を一覧で確認したい）	ガイド記事	一覧表	印紙税_一覧表		権威構築	補足	
644	＋α	印紙税 税込み	N/A	90	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
645	＋α	印紙税 税込	N/A	90	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
646	＋α	印紙税 税抜	N/A	N/A	削除			検索なし			対象外	不要	
647	＋α	印紙税 税抜き 税込み	N/A	N/A	削除			検索なし			対象外	不要	
648	＋α	印紙税 贈与契約書	N/A	90	記事	Know（契約書の印紙税を知りたい）	解説記事	契約書	印紙税_契約書		権威構築	補足	
649	＋α	印紙税 増額の場合	N/A	0	削除			検索なし			対象外	不要	
650	＋α	印紙税 増額	N/A	10	記事	Know（印紙税額を一覧で確認したい）	ガイド記事	一覧表	印紙税_一覧表		権威構築	補足	
651	＋α	印紙税 贈与	N/A	40	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
652	＋α	印紙税 増額分	N/A	0	削除			検索なし			対象外	不要	
653	＋α	印紙税 増額変更	N/A	0	削除			検索なし			対象外	不要	
654	＋α	印紙税 第7号文書	N/A	50	記事	Know（印紙税の具体条件を知りたい）	ガイド記事	具体例・ケース	印紙税_具体例・ケース		権威構築	補足	
655	＋α	印紙税 ダイレクト納付	N/A	20	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
656	＋α	印紙税 第2号文書	N/A	40	記事	Know（印紙税の具体条件を知りたい）	ガイド記事	具体例・ケース	印紙税_具体例・ケース		権威構築	補足	
657	＋α	印紙税 第17号文書	N/A	10	記事	Know（印紙税の具体条件を知りたい）	ガイド記事	具体例・ケース	印紙税_具体例・ケース		権威構築	補足	
658	＋α	印紙税 代理人	N/A	0	削除			検索なし			対象外	不要	
659	＋α	印紙税 第七号文書	N/A	N/A	削除			検索なし			対象外	不要	
660	＋α	印紙税 脱税 罰則	N/A	0	削除			検索なし			対象外	不要	
661	＋α	印紙税 第一号文書	N/A	0	削除			検索なし			対象外	不要	
662	＋α	stamp duty 印紙税	N/A	0	削除			検索なし			対象外	不要	
663	＋α	印紙税 電子契約	32	390	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
664	＋α	印紙税 電子	N/A	70	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
665	＋α	印紙税 電子契約 不要 なぜ	N/A	0	削除			検索なし			対象外	不要	
666	＋α	印紙税 電子契約 不要	N/A	20	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
667	＋α	印紙税 電子申告	N/A	20	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税申告		権威構築	補足	
668	＋α	印紙税 電子領収書	N/A	0	削除			検索なし			対象外	不要	
669	＋α	印紙税 電子署名	N/A	10	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
670	＋α	印紙税 電子納付	N/A	10	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
671	＋α	印紙税 電子データ	N/A	10	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
672	＋α	印紙税 電子化	N/A	10	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
673	＋α	印紙税 どちらが負担	N/A	30	記事	Know（印紙税のメリット・リスクを知りたい）	解説記事	比較・検討	印紙税_比較・検討		権威構築	補足	
674	＋α	印紙税 どこで買える	N/A	0	削除			検索なし			対象外	不要	
675	＋α	印紙税 どこに払う	N/A	0	削除			検索なし			対象外	不要	
676	＋α	印紙税 独立行政法人	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
677	＋α	印紙税 動産売買契約書	N/A	10	記事	Know（不動産取引の印紙税を知りたい）	解説記事	不動産取引	印紙税_不動産取引	印紙税の不動産取引での計算・注意点	権威構築	必須	解説記事
678	＋α	印紙税 どちらが払う	N/A	0	削除			検索なし			対象外	不要	
679	＋α	印紙税 どこに収める	N/A	0	削除			検索なし			対象外	不要	
680	＋α	印紙税 導入 理由	N/A	0	削除			検索なし			対象外	不要	
681	＋α	印紙税 売買契約書	33	260	記事	Know（不動産取引の印紙税を知りたい）	解説記事	不動産取引	印紙税_不動産取引	印紙税の不動産取引での計算・注意点	権威構築	必須	解説記事
682	＋α	印紙税 売買契約	N/A	N/A	削除			検索なし			対象外	不要	
683	＋α	印紙税 売買	N/A	N/A	削除			検索なし			対象外	不要	
684	＋α	印紙税 罰則	N/A	20	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
685	＋α	印紙税 売買 請負	N/A	0	削除			検索なし			対象外	不要	
686	＋α	印紙税 罰金	N/A	N/A	削除			検索なし			対象外	不要	
687	＋α	印紙税 売買契約書 不動産	N/A	0	削除			検索なし			対象外	不要	
688	＋α	印紙税 売買代金	N/A	0	削除			検索なし			対象外	不要	
689	＋α	印紙税 払いすぎ	N/A	0	削除			検索なし			対象外	不要	
690	＋α	印紙税 便覧	N/A	30	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
691	＋α	印紙税 備品購入	N/A	0	削除			検索なし			対象外	不要	
692	＋α	印紙税 病院	N/A	0	削除			検索なし			対象外	不要	
693	＋α	ビルコン 印紙税	N/A	0	削除			検索なし			対象外	不要	
694	＋α	病院 領収書 印紙税	N/A	0	削除			検索なし			対象外	不要	
695	＋α	印紙税 物品購入	N/A	50	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
696	＋α	印紙税 物品	N/A	20	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
697	＋α	印紙税 物品売買	N/A	30	記事	Know（不動産取引の印紙税を知りたい）	解説記事	不動産取引	印紙税_不動産取引	印紙税の不動産取引での計算・注意点	権威構築	必須	解説記事
698	＋α	印紙税 文書とは	N/A	0	削除			検索なし			対象外	不要	
699	＋α	印紙税 文書課税	N/A	0	削除			検索なし			対象外	不要	
700	＋α	印紙税 文書 種類	N/A	0	削除			検索なし			対象外	不要	
701	＋α	印紙税 文書一覧	N/A	0	削除			検索なし			対象外	不要	
702	＋α	印紙税 物品販売	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
703	＋α	印紙税 物品売買契約	N/A	N/A	削除			検索なし			対象外	不要	
704	＋α	印紙税 不足	N/A	0	削除			検索なし			対象外	不要	
705	＋α	印紙税 別表	N/A	50	記事	Do（印紙税の書式を確認したい）	ハウツー記事	書式	印紙税_書式		権威構築	補足	
706	＋α	印紙税 弁護士	N/A	30	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
707	＋α	印紙税 別納	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
708	＋α	印紙税 勉強	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
709	＋α	印紙税 別表1	N/A	N/A	削除			検索なし			対象外	不要	
710	＋α	印紙税 別表第2	N/A	10	記事	Do（印紙税の書式を確認したい）	ハウツー記事	書式	印紙税_書式		権威構築	補足	
711	＋α	印紙税 別表第一	N/A	10	記事	Do（印紙税の書式を確認したい）	ハウツー記事	書式	印紙税_書式		権威構築	補足	
712	＋α	印紙税 別表5-2	N/A	0	削除			検索なし			対象外	不要	
713	＋α	印紙税 勉強方法	N/A	N/A	削除			検索なし			対象外	不要	
714	＋α	印紙税 簿記	N/A	0	削除			検索なし			対象外	不要	
715	＋α	ボストン茶会事件 印紙税	N/A	0	削除			検索なし			対象外	不要	
716	＋α	募金 印紙税	N/A	0	削除			検索なし			対象外	不要	
717	＋α	印紙税 パスポート	N/A	0	削除			検索なし			対象外	不要	
718	＋α	印紙税 パンフレット	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
719	＋α	印紙税 paypay	N/A	0	削除			検索なし			対象外	不要	
720	＋α	印紙税 パーセント	N/A	0	削除			検索なし			対象外	不要	
721	＋α	国税庁 印紙税 パンフレット	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
722	＋α	プリペイドカード 印紙税	N/A	0	削除			検索なし			対象外	不要	
723	＋α	印紙税 ペナルティ	N/A	10	記事	Do（印紙税の延納・分割を知りたい）	ハウツー記事	延納・分割	印紙税_延納・分割		権威構築	補足	
724	＋α	印紙税 ペイジー	N/A	0	削除			検索なし			対象外	不要	
725	＋α	印紙税 ペーパーレス	N/A	0	削除			検索なし			対象外	不要	
726	＋α	印紙税 納付 ペイジー	N/A	0	削除			検索なし			対象外	不要	
727	＋α	ペイペイ 印紙税	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
728	＋α	印紙税 ポイント	N/A	0	削除			検索なし			対象外	不要	
729	＋α	印紙税 税務調査 ポイント	24	20	記事	Know（印紙税の税務調査を知りたい）	解説記事	税務調査	印紙税_税務調査		権威構築	補足	
730	＋α	ポイント利用 印紙税	N/A	0	削除			検索なし			対象外	不要	
731	＋α	印紙税 5万	N/A	10	記事	Know（金額別の印紙税を知りたい）	ガイド記事	金額別	印紙税_金額別		権威構築	補足	
732	＋α	印紙税 pdf	N/A	50	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
733	＋α	印紙税 pdf 不要	N/A	20	記事	Know（電子契約の印紙税を知りたい）	解説記事	電子契約	印紙税_電子契約		権威構築	補足	
734	＋α	印紙税 pdf 印刷	N/A	0	削除			検索なし			対象外	不要	
735	＋α	印紙税 q&a	N/A	20	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
736	＋α	印紙税 qr決済	N/A	0	削除			検索なし			対象外	不要	
737	＋α	国税庁 印紙税 q&a	N/A	10	記事	Know（印紙税の概要を知りたい）	解説記事	基礎解説	印紙税_基礎解説	印紙税の基礎知識まとめ	権威構築	必須	ピラーページ
738	＋α	qrコード 印紙税	N/A	0	削除			検索なし			対象外	不要	
739	＋α	印紙税 wiki	N/A	20	削除			QAサイト			対象外	不要	
740	＋α	loi 印紙税	N/A	0	削除			検索なし			対象外	不要	
