No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
535	＋α	贈与税 来年	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
536	＋α	楽天証券 未成年口座 贈与税	N/A	0	削除			検索なし			対象外	不要	
537	＋α	楽天キャッシュ 贈与税	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
538	＋α	楽天証券 家族カード 贈与税	N/A	20	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
539	＋α	楽天ポイント 贈与税	N/A	0	削除			検索なし			対象外	不要	
540	＋α	贈与税 率	33	5400	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
541	＋α	贈与税 リフォーム	24	390	記事	Do（贈与税の書式を確認したい）	ハウツー記事	書式	贈与税_書式		権威構築	補足	
542	＋α	贈与税 リセット	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
543	＋α	贈与税 リセット いつ	N/A	0	削除			検索なし			対象外	不要	
544	＋α	贈与税 利率	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
545	＋α	贈与税 旅行代金	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
546	＋α	贈与税 離婚	27	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
547	＋α	贈与税 両親から	N/A	10	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
548	＋α	贈与税 リフォーム代	N/A	20	記事	Do（贈与税の書式を確認したい）	ハウツー記事	書式	贈与税_書式		権威構築	補足	
549	＋α	贈与税 理不尽	42	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
550	＋α	贈与税 累進課税	47	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
551	＋α	贈与税 ルール	N/A	20	記事	Know（贈与税のルール・制度を知りたい）	解説記事	ルール・制度	贈与税_ルール・制度		権威構築	補足	
552	＋α	贈与税 累計	N/A	20	記事	Know（歴年課税を知りたい）	解説記事	歴年課税	贈与税_歴年課税		権威構築	補足	
553	＋α	贈与税 累進税率	N/A	10	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
554	＋α	贈与税 累積	N/A	0	削除			検索なし			対象外	不要	
555	＋α	贈与税 累進	N/A	0	削除			検索なし			対象外	不要	
556	＋α	贈与税 暦年課税	44	260	記事	Know（歴年課税を知りたい）	解説記事	歴年課税	贈与税基礎控除		権威構築	補足	
557	＋α	贈与税 連帯納付義務	21	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
558	＋α	贈与税 暦年贈与	46	90	記事	Know（歴年課税を知りたい）	解説記事	歴年課税	贈与税基礎控除		権威構築	補足	
559	＋α	贈与税 暦年課税 相続時精算課税	N/A	50	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税基礎控除		権威構築	補足	
560	＋α	贈与税 暦年	N/A	70	記事	Know（歴年課税を知りたい）	解説記事	歴年課税	贈与税基礎控除		権威構築	補足	
561	＋α	贈与税 例外	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
562	＋α	贈与税 令和7年分	N/A	0	削除			検索なし			対象外	不要	
563	＋α	贈与税 歴史	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
564	＋α	贈与税 暦年課税とは	N/A	20	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税基礎控除		権威構築	補足	
565	＋α	贈与税 連帯納付義務 条文	N/A	0	削除			検索なし			対象外	不要	
566	＋α	贈与税 ローン	40	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
567	＋α	贈与税 路線価	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
568	＋α	贈与税 ローン返済	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
569	＋α	贈与税 路線価 計算	N/A	30	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
570	＋α	贈与税 ロレックス	N/A	0	削除			検索なし			対象外	不要	
571	＋α	贈与税 割合	49	210	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
572	＋α	贈与税 渡す側	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
573	＋α	贈与税 わかりやすく	N/A	70	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税基礎解説	贈与税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
574	＋α	贈与税 わからない	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
575	＋α	贈与税 分けて払う	N/A	0	削除			検索なし			対象外	不要	
576	＋α	贈与税 忘れた場合	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
577	＋α	贈与税 枠	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
578	＋α	贈与税 わからない場合	N/A	0	削除			検索なし			対象外	不要	
579	＋α	贈与税 割り勘	N/A	0	削除			検索なし			対象外	不要	
580	＋α	贈与税 ワンストップ特例	N/A	0	削除			検索なし			対象外	不要	
581	＋α	預かったお金 を返す 贈与税	N/A	50	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
582	＋α	親に家具 を買ってもらう 贈与税	N/A	30	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
583	＋α	贈与税 nta	N/A	0	削除			検索なし			対象外	不要	
584	＋α	贈与税 意味 わから ん	N/A	70	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税基礎解説	贈与税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
585	＋α	npo法人 贈与税	N/A	0	削除			検索なし			対象外	不要	
586	＋α	npo法人 寄付 贈与税	N/A	0	削除			検索なし			対象外	不要	
587	＋α	npo 贈与税	N/A	0	削除			検索なし			対象外	不要	
588	＋α	贈与税 学費	43	590	記事	Know（教育資金の贈与を知りたい）	解説記事	教育資金	贈与税_教育資金		権威構築	補足	
589	＋α	贈与税 外国人	25	210	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
590	＋α	贈与税 学資保険	32	480	記事	Know（保険と贈与税の関係を知りたい）	解説記事	保険	贈与税_保険		権威構築	補足	
591	＋α	贈与税 合算	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
592	＋α	贈与税 額	33	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
593	＋α	贈与税 外国	N/A	30	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
594	＋α	贈与税 外国籍	N/A	10	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
595	＋α	贈与税 がかからない金額	53	1600	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税_非課税・控除	贈与税の控除・軽減措置まとめ	権威構築	必須	解説記事
596	＋α	贈与税 概算	N/A	0	削除			検索なし			対象外	不要	
597	＋α	贈与税 外国人同士	N/A	10	記事	Know（海外の贈与税を知りたい）	解説記事	海外	贈与税_海外		権威構築	補足	
598	＋α	贈与税 銀行振込	N/A	140	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
599	＋α	贈与税 義理の親	N/A	40	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
600	＋α	贈与税 義理の息子	N/A	70	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税_親族間贈与		権威構築	補足	
601	＋α	贈与税 銀行	N/A	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
602	＋α	贈与税 銀行口座	N/A	10	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
603	＋α	贈与税 義務者	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
604	＋α	贈与税 義父から	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
605	＋α	贈与税 義理の娘	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
606	＋α	贈与税 逆算	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
607	＋α	贈与税 ギフトカード	N/A	0	削除			検索なし			対象外	不要	
608	＋α	贈与税 グラフ	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
609	＋α	贈与税 具体例	N/A	0	削除			検索なし			対象外	不要	
610	＋α	贈与税 グレーゾーン	N/A	0	削除			検索なし			対象外	不要	
611	＋α	贈与税 税率 グラフ	N/A	0	削除			検索なし			対象外	不要	
612	＋α	アメリカ 贈与税 グリーンカード	N/A	0	削除			検索なし			対象外	不要	
613	＋α	軍用地 贈与税 計算	N/A	20	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
614	＋α	軍用地 贈与税	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
615	＋α	グランドピアノ 贈与税	N/A	0	削除			検索なし			対象外	不要	
616	＋α	グリーンカード 贈与税	N/A	0	削除			検索なし			対象外	不要	
617	＋α	贈与税 現金	40	480	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
618	＋α	贈与税 限度額	50	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
619	＋α	贈与税 現金手渡し	N/A	140	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
620	＋α	贈与税 現金 バレない	N/A	20	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
621	＋α	贈与税 現金以外	N/A	40	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
622	＋α	贈与税 現物	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
623	＋α	贈与税 減税	N/A	40	記事	Know（贈与税の控除・軽減を知りたい）	解説記事	控除・特例	贈与税控除		権威構築	補足	
624	＋α	贈与税 現金 いくらから	N/A	20	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
625	＋α	贈与税 現金 なぜバレる	N/A	0	削除			検索なし			対象外	不要	
626	＋α	贈与税 限度	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
627	＋α	贈与税 ご祝儀	26	590	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
628	＋α	贈与税 合計	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
629	＋α	贈与税 合計金額	N/A	0	削除			検索なし			対象外	不要	
630	＋α	贈与税 財産分与	26	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
631	＋α	贈与税 雑所得	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
632	＋α	贈与税 財産の種類	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
633	＋α	贈与税 雑所得 違い	N/A	30	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
634	＋α	贈与税 財産評価	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
635	＋α	贈与税 財産取得の時期	N/A	0	削除			検索なし			対象外	不要	
636	＋α	贈与税 財産の価額	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
637	＋α	贈与税 財務省	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
638	＋α	贈与税 雑収入	N/A	0	削除			検索なし			対象外	不要	
639	＋α	贈与税 住宅	45	1900	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
640	＋α	贈与税 上限	51	210	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
641	＋α	贈与税 住民税	N/A	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
642	＋α	贈与税 住宅取得資金 必要書類	44	320	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
643	＋α	贈与税 条件	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
644	＋α	贈与税 準確定申告	N/A	40	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
645	＋α	贈与税 ずるい	N/A	0	削除			検索なし			対象外	不要	
646	＋α	贈与税 図解	N/A	0	削除			検索なし			対象外	不要	
647	＋α	贈与税 ちょっと ずつ	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
648	＋α	図解 相続税 贈与税	22	30	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税と相続税		権威構築	補足	
649	＋α	贈与税 税率 計算	47	720	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
650	＋α	贈与税 税率 100万円	N/A	70	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
651	＋α	贈与税 税務署	47	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
652	＋α	贈与税 税金	49	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
653	＋α	贈与税 税額	N/A	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
654	＋α	贈与税 税務調査	42	170	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
655	＋α	贈与税 贈与税の申告書作成コーナー	53	260	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
656	＋α	贈与税 贈与者が払う	33	210	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
657	＋α	贈与税 贈与した側	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
658	＋α	贈与税 贈与契約書	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
659	＋α	贈与税 贈与する側	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
660	＋α	贈与税 贈与税	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
661	＋α	贈与税 贈与者ごと	N/A	0	削除			検索なし			対象外	不要	
662	＋α	贈与税 贈与者	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
663	＋α	贈与税 贈与とは	N/A	10	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税基礎解説	贈与税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
664	＋α	贈与税 贈与の定義	N/A	0	削除			検索なし			対象外	不要	
665	＋α	贈与税 脱税	41	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
666	＋α	贈与税 誰が払うのか	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
667	＋α	贈与税 誰が	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
668	＋α	贈与税 脱税 時効	N/A	40	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
669	＋α	贈与税 ダイレクト納付	N/A	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
670	＋α	贈与税 誰から	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
671	＋α	贈与税 第三者	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
672	＋α	贈与税 月	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
673	＋α	贈与税 月いくらまで	N/A	50	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
674	＋α	贈与税 月いくらから	N/A	0	削除			検索なし			対象外	不要	
675	＋α	贈与税 月 いくら	N/A	30	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
676	＋α	贈与税 電子申告	N/A	50	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
677	＋α	贈与税 電子マネー	N/A	10	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税_親族間贈与		権威構築	補足	
678	＋α	贈与税 電子申告 いつから	N/A	10	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
679	＋α	贈与税 電話相談	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
680	＋α	贈与税 電話	N/A	0	削除			検索なし			対象外	不要	
681	＋α	贈与税 どちらが払う	44	590	記事	Know（贈与税のメリット・リスクを知りたい）	解説記事	比較・検討	贈与税_比較・検討		権威構築	補足	
682	＋α	贈与税 どうやってわかる	44	210	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
683	＋α	贈与税 どうやって払う	47	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
684	＋α	贈与税 どのくらい	N/A	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
685	＋α	贈与税 どこで払う	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
686	＋α	贈与税 時計	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
687	＋α	贈与税 どれくらいかかる	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
688	＋α	贈与税 どこに相談	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
689	＋α	贈与税 どこに払う	42	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
690	＋α	贈与税 どちらにかかる	N/A	50	記事	Know（贈与税のメリット・リスクを知りたい）	解説記事	比較・検討	贈与税_比較・検討		権威構築	補足	
691	＋α	贈与税 ばれる	43	1300	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
692	＋α	贈与税 バレない	42	480	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
693	＋α	贈与税 バカバカしい	39	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
694	＋α	贈与税 バレ なかった	42	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
695	＋α	贈与税 バレるのか	N/A	70	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
696	＋α	贈与税 ばれない 知恵袋	31	170	削除			QAサイト			対象外	不要	
697	＋α	贈与税 ばれる 金額	N/A	30	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
698	＋α	贈与税 ばれる 知恵袋	N/A	20	削除			QAサイト			対象外	不要	
699	＋α	贈与税 バレた人 知恵袋	N/A	90	削除			QAサイト			対象外	不要	
700	＋α	贈与税 ビットコイン	N/A	140	記事	Know（金融商品の贈与税を知りたい）	解説記事	金融商品	贈与税_金融商品		権威構築	補足	
701	＋α	贈与税 病院代	N/A	0	削除			検索なし			対象外	不要	
702	＋α	贈与税 美術品	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
703	＋α	贈与税 病気	N/A	0	削除			検索なし			対象外	不要	
704	＋α	ビットコイン 送金 贈与税	52	10	記事	Know（金融商品の贈与税を知りたい）	解説記事	金融商品	贈与税_金融商品		権威構築	補足	
705	＋α	ビットコイン 贈与税 所得税	N/A	0	削除			検索なし			対象外	不要	
706	＋α	美容整形 贈与税	26	0	削除			検索なし			対象外	不要	
707	＋α	ビル 贈与税	N/A	0	削除			検索なし			対象外	不要	
708	＋α	病気 治療費 贈与税	N/A	0	削除			検索なし			対象外	不要	
709	＋α	big 贈与税	N/A	0	削除			検索なし			対象外	不要	
710	＋α	贈与税 分割	42	260	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
711	＋α	贈与税 物品	33	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
712	＋α	贈与税 分割納付	N/A	50	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
713	＋α	贈与税 分離課税	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
714	＋α	贈与税 物納	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
715	＋α	贈与税 分割払い 条件	N/A	40	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
716	＋α	贈与税 分割贈与	N/A	30	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
717	＋α	贈与税 分納	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
718	＋α	贈与税 ブランド品	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
