No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
505	＋α	不動産取得税 猶予申請 必要書類	N/A	30	記事	Do（還付手続き・申告をしたい）	ハウツー記事	申告・手続き	不動産取得税_申告・手続き		権威構築	補足	
506	＋α	不動産取得税 床面積	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
507	＋α	不動産取得税 猶予申請 いつまで	N/A	40	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
508	＋α	不動産取得税 猶予 必要書類	N/A	0	削除			検索なし			対象外	不要	
509	＋α	不動産取得税 猶予期間	N/A	10	記事	Know（不動産取得税の時期を知りたい）	ガイド記事	時期・スケジュール	不動産取得税_時期・スケジュール		権威構築	補足	
510	＋α	不動産取得税 郵便局	N/A	0	削除			検索なし			対象外	不要	
511	＋α	不動産取得税 床面積とは	N/A	30	記事	Know（不動産取得税の仕組みを理解したい）	解説記事	基礎解説	不動産取得税基礎解説	不動産取得税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
512	＋α	不動産取得税 猶予とは	N/A	0	削除			検索なし			対象外	不要	
513	＋α	不動産取得税 横浜市	N/A	90	削除			地域KW			対象外	不要	
514	＋α	不動産取得税 翌年	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
515	＋α	不動産取得税 用紙	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
516	＋α	不動産取得税 要件	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
517	＋α	不動産取得税 横浜	N/A	10	削除			地域KW			対象外	不要	
518	＋α	不動産取得税 用途非課税	N/A	20	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
519	＋α	不動産取得税 用途	N/A	0	削除			検索なし			対象外	不要	
520	＋α	不動産取得税 四日市	N/A	0	削除			検索なし			対象外	不要	
521	＋α	不動産取得税 楽天ペイ	N/A	70	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
522	＋α	不動産取得税 楽天カード	N/A	0	削除			検索なし			対象外	不要	
523	＋α	不動産取得税 楽天ペイ ポイント	N/A	0	削除			検索なし			対象外	不要	
524	＋α	不動産取得税 楽天	N/A	0	削除			検索なし			対象外	不要	
525	＋α	不動産取得税 楽天キャッシュ	N/A	0	削除			検索なし			対象外	不要	
526	＋α	不動産取得税 楽天ペイ 手数料	N/A	0	削除			検索なし			対象外	不要	
527	＋α	不動産取得税 楽天ポイント	N/A	0	削除			検索なし			対象外	不要	
528	＋α	不動産取得税 楽天ペイ 領収書	N/A	0	削除			検索なし			対象外	不要	
529	＋α	不動産取得税 楽天銀行	N/A	0	削除			検索なし			対象外	不要	
530	＋α	不動産取得税 楽天カード ポイント	N/A	0	削除			検索なし			対象外	不要	
531	＋α	不動産取得税 領収書	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
532	＋α	不動産取得税 率	N/A	170	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税税率		権威構築	補足	
533	＋α	不動産取得税 リフォーム	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
534	＋α	不動産取得税 領収書 紛失	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
535	＋α	不動産取得税 リハウス	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
536	＋α	不動産取得税 領収書 必要	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
537	＋α	不動産取得税 離婚	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
538	＋α	不動産取得税 領収書 確定申告	N/A	20	記事	Do（還付手続き・申告をしたい）	ハウツー記事	申告・手続き	不動産取得税申告		権威構築	補足	
539	＋α	不動産取得税 領収書 再発行	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
540	＋α	不動産取得税 離婚 財産分与	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
541	＋α	不動産取得税 例	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
542	＋α	不動産取得税 連帯納税義務	N/A	0	削除			検索なし			対象外	不要	
543	＋α	不動産取得税 令和7年	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
544	＋α	不動産取得税 連絡来ない	N/A	0	削除			検索なし			対象外	不要	
545	＋α	不動産取得税 連帯債務	N/A	0	削除			検索なし			対象外	不要	
546	＋α	不動産取得税 ローン	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
547	＋α	不動産取得税 ローン減税	N/A	0	削除			検索なし			対象外	不要	
548	＋α	不動産取得税 路線価	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
549	＋α	不動産取得税 ローン組み込み	N/A	110	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
550	＋α	不動産取得税 ローンに含まれる	N/A	0	削除			検索なし			対象外	不要	
551	＋α	不動産取得税 6万円	N/A	0	削除			検索なし			対象外	不要	
552	＋α	不動産取得税 老人ホーム 税率	N/A	0	削除			検索なし			対象外	不要	
553	＋α	不動産取得税 忘れてた	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
554	＋α	不動産取得税 わかりやすく	N/A	30	記事	Know（不動産取得税の仕組みを理解したい）	解説記事	基礎解説	不動産取得税基礎解説	不動産取得税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
555	＋α	不動産取得税 割合	N/A	0	削除			検索なし			対象外	不要	
556	＋α	不動産取得税 和歌山	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
557	＋α	不動産取得税 ワンルームマンション	N/A	20	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
558	＋α	不動産取得税 和歌山県	40	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
559	＋α	不動産取得税 ワンルーム	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
560	＋α	不動産取得税 npo法人	N/A	0	削除			検索なし			対象外	不要	
561	＋α	npo法人 不動産取得税 非課税	N/A	0	削除			検索なし			対象外	不要	
562	＋α	npo 不動産取得税	22	0	削除			検索なし			対象外	不要	
563	＋α	不動産取得税 概算	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
564	＋α	不動産取得税 合併	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
565	＋α	不動産取得税 外国人	N/A	30	記事	Know（海外の不動産取得税を知りたい）	解説記事	海外	不動産取得税_海外		権威構築	補足	
566	＋α	不動産取得税 概算計算	N/A	0	削除			検索なし			対象外	不要	
567	＋α	不動産取得税 合併 非課税	N/A	0	削除			検索なし			対象外	不要	
568	＋α	不動産取得税 ガレージ	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
569	＋α	不動産取得税 額	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
570	＋α	不動産取得税 外構	N/A	0	削除			検索なし			対象外	不要	
571	＋α	不動産取得税 外構工事	N/A	0	削除			検索なし			対象外	不要	
572	＋α	不動産取得税 学校法人	N/A	0	削除			検索なし			対象外	不要	
573	＋α	不動産取得税 岐阜県	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
574	＋α	不動産取得税 岐阜	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
575	＋α	不動産取得税 業者	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
576	＋α	不動産取得税 銀行窓口	N/A	0	削除			検索なし			対象外	不要	
577	＋α	不動産取得税 銀行	N/A	0	削除			検索なし			対象外	不要	
578	＋α	不動産取得税 銀行振込	N/A	0	削除			検索なし			対象外	不要	
579	＋α	不動産取得税 逆算	N/A	0	削除			検索なし			対象外	不要	
580	＋α	不動産取得税 行政書士	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
581	＋α	不動産取得税 銀行 手数料	N/A	0	削除			検索なし			対象外	不要	
582	＋α	不動産取得税 群馬県	30	140	削除			地域KW			対象外	不要	
583	＋α	不動産取得税 群馬県 軽減	N/A	0	削除			検索なし			対象外	不要	
584	＋α	不動産取得税 軍用地	N/A	0	削除			検索なし			対象外	不要	
585	＋α	不動産取得税 グループ会社間	N/A	0	削除			検索なし			対象外	不要	
586	＋α	不動産取得税 減税	29	590	記事	Know（不動産取得税の控除・軽減を知りたい）	解説記事	控除・特例	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
587	＋α	不動産取得税 減額申請	40	480	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
588	＋α	不動産取得税 減免	29	320	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
589	＋α	不動産取得税 減額	29	210	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
590	＋α	不動産取得税 減免申請	N/A	110	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
591	＋α	不動産取得税 減価償却	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
592	＋α	不動産取得税 減税 必要書類	N/A	40	記事	Do（不動産取得税の申告をしたい）	ハウツー記事	申告・届出	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
593	＋α	不動産取得税 減税措置	N/A	50	記事	Know（不動産取得税の控除・軽減を知りたい）	解説記事	控除・特例	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
594	＋α	不動産取得税 減免措置	N/A	20	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
595	＋α	不動産取得税 減額 いくら	N/A	10	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税計算	不動産取得税の計算方法・シミュレーション	権威構築	必須	計算ツール
596	＋α	不動産取得税 語呂合わせ	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
597	＋α	不動産取得税 合意解除	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
598	＋α	不動産取得税 5000万円の家	N/A	0	削除			検索なし			対象外	不要	
599	＋α	不動産取得税 5万円	N/A	0	削除			検索なし			対象外	不要	
600	＋α	不動産取得税 財産分与	24	210	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
601	＋α	不動産取得税 雑種地	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
602	＋α	不動産取得税 ざっくり計算	N/A	0	削除			検索なし			対象外	不要	
603	＋α	不動産取得税 財産分与 非課税	N/A	0	削除			検索なし			対象外	不要	
604	＋α	不動産取得税 ざっくり	N/A	0	削除			検索なし			対象外	不要	
605	＋α	不動産取得税 雑種地 計算	N/A	0	削除			検索なし			対象外	不要	
606	＋α	不動産取得税 雑種地 宅地	N/A	0	削除			検索なし			対象外	不要	
607	＋α	不動産取得税 財産分与 軽減	N/A	0	削除			検索なし			対象外	不要	
608	＋α	不動産取得税 財産分与 判例	N/A	0	削除			検索なし			対象外	不要	
609	＋α	不動産取得税 雑種地 軽減	N/A	0	削除			検索なし			対象外	不要	
610	＋α	不動産取得税 住宅	29	170	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
611	＋α	不動産取得税 住宅ローン	N/A	70	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
612	＋α	不動産取得税 時効	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
613	＋α	不動産取得税 時期	N/A	70	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
614	＋α	不動産取得税 事業用 軽減	N/A	30	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
615	＋α	不動産取得税 自宅	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
616	＋α	不動産取得税 事業用	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
617	＋α	不動産取得税 住民票	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
618	＋α	不動産取得税 自動計算	N/A	50	計算ページ	Do（不動産取得税を計算したい）	計算ツール		不動産取得税計算	不動産取得税の計算方法・シミュレーション	ツール集客	必須	計算ツール
619	＋α	不動産取得税 住所変更	N/A	30	記事	Know（不動産取得税の改正内容を知りたい）	解説記事	法改正	不動産取得税_法改正		権威構築	補足	
620	＋α	不動産取得税 随時分とは	N/A	10	記事	Know（不動産取得税の仕組みを理解したい）	解説記事	基礎解説	不動産取得税基礎解説	不動産取得税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
621	＋α	不動産取得税 随時分	N/A	0	削除			検索なし			対象外	不要	
622	＋α	不動産取得税 随時賦課	N/A	0	削除			検索なし			対象外	不要	
623	＋α	不動産取得税 図面	N/A	0	削除			検索なし			対象外	不要	
624	＋α	逗子市 不動産取得税	N/A	0	削除			検索なし			対象外	不要	
625	＋α	不動産取得税 税務署	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
626	＋α	不動産取得税 ゼロになる	N/A	40	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
627	＋α	不動産取得税 ゼロエミ	N/A	30	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
628	＋α	不動産取得税 税理士	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
629	＋α	不動産取得税 税額	N/A	20	記事	Know（税率・税額を知りたい）	ガイド記事	税率・金額	不動産取得税_税率・金額		権威構築	補足	
630	＋α	不動産取得税 全額免除	N/A	30	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
631	＋α	不動産取得税 全部事項証明書	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
632	＋α	不動産取得税 税金	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
633	＋α	不動産取得税 全額還付	N/A	30	記事	Do（還付手続き・申告をしたい）	ハウツー記事	申告・手続き	不動産取得税_申告・手続き		権威構築	補足	
634	＋α	不動産取得税 贈与	27	720	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
635	＋α	不動産取得税 贈与税	N/A	90	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
636	＋α	不動産取得税 増築	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
637	＋α	不動産取得税 贈与 相続	N/A	40	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
638	＋α	不動産取得税 贈与税 違い	N/A	70	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
639	＋α	不動産取得税 贈与 軽減措置	N/A	30	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
640	＋α	不動産取得税 贈与の場合	N/A	20	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
641	＋α	不動産取得税 贈与 居住用	N/A	40	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
642	＋α	不動産取得税 贈与 税率	N/A	20	記事	Know（税率・税額を知りたい）	ガイド記事	税率・金額	不動産取得税税率		権威構築	補足	
643	＋α	不動産取得税 増築 控除	N/A	0	削除			検索なし			対象外	不要	
644	＋α	不動産取得税 大体いくら	N/A	50	記事	Know（税率・税額を知りたい）	ガイド記事	税率・金額	不動産取得税計算	不動産取得税の計算方法・シミュレーション	権威構築	必須	計算ツール
645	＋α	不動産取得税 ダイレクト納付	N/A	20	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
646	＋α	不動産取得税 だいたいいくら	N/A	50	記事	Know（税率・税額を知りたい）	ガイド記事	税率・金額	不動産取得税計算	不動産取得税の計算方法・シミュレーション	権威構築	必須	計算ツール
647	＋α	不動産取得税 誰に聞く	N/A	0	削除			検索なし			対象外	不要	
648	＋α	不動産取得税 代物弁済	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
649	＋α	不動産取得税 出し方	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
650	＋α	不動産取得税 田	N/A	0	削除			検索なし			対象外	不要	
651	＋α	不動産取得税 代替地	N/A	0	削除			検索なし			対象外	不要	
652	＋α	不動産取得税 代理人	N/A	0	削除			検索なし			対象外	不要	
653	＋α	不動産取得税 電子申請	N/A	0	削除			検索なし			対象外	不要	
654	＋α	不動産取得税 電子納付	N/A	0	削除			検索なし			対象外	不要	
655	＋α	不動産取得税 電話	N/A	0	削除			検索なし			対象外	不要	
656	＋α	不動産取得税 電子納税	N/A	0	削除			検索なし			対象外	不要	
657	＋α	不動産取得税 デベロッパー	N/A	0	削除			検索なし			対象外	不要	
658	＋α	不動産取得税 電子マネー	N/A	0	削除			検索なし			対象外	不要	
659	＋α	不動産取得税 どこに払う	N/A	170	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
660	＋α	不動産取得税 どのくらい	N/A	70	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
661	＋α	不動産取得税 どこで払う	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
662	＋α	不動産取得税 どこに聞く	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
663	＋α	不動産取得税 どこ	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
664	＋α	不動産取得税 どのタイミング	N/A	0	削除			検索なし			対象外	不要	
665	＋α	不動産取得税 どうやって払う	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
666	＋α	不動産取得税 どのくらいかかる	N/A	0	削除			検索なし			対象外	不要	
667	＋α	不動産取得税 どこから	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
668	＋α	不動産取得税 どこから届く	N/A	0	削除			検索なし			対象外	不要	
669	＋α	不動産取得税 売買	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
670	＋α	不動産取得税 売却時	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
671	＋α	不動産取得税 売却	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
672	＋α	不動産取得税 払いたくない	N/A	0	削除			検索なし			対象外	不要	
673	＋α	不動産取得税 売却後	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
674	＋α	不動産取得税 売買価格	N/A	0	削除			検索なし			対象外	不要	
675	＋α	不動産取得税 売買 計算	N/A	0	削除			検索なし			対象外	不要	
676	＋α	不動産取得税 売買契約書	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
677	＋α	不動産取得税 払い忘れた場合	N/A	0	削除			検索なし			対象外	不要	
678	＋α	不動産取得税 ビル	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
679	＋α	不動産取得税 びっくり	N/A	170	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
680	＋α	不動産取得税 病院	N/A	0	削除			検索なし			対象外	不要	
681	＋α	不動産取得税 計算 ビル	N/A	0	削除			検索なし			対象外	不要	
682	＋α	備中県民局 不動産取得税	N/A	0	削除			検索なし			対象外	不要	
683	＋α	病院 不動産取得税 非課税	N/A	0	削除			検索なし			対象外	不要	
684	＋α	ビニールハウス 不動産取得税	N/A	0	削除			検索なし			対象外	不要	
685	＋α	不動産取得税 分割払い	N/A	210	記事	Do（不動産取得税の延納・分割を知りたい）	ハウツー記事	延納・分割	不動産取得税_延納・分割		権威構築	補足	
686	＋α	不動産取得税 分割	N/A	140	記事	Do（不動産取得税の延納・分割を知りたい）	ハウツー記事	延納・分割	不動産取得税_延納・分割		権威構築	補足	
687	＋α	不動産取得税 分納	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
688	＋α	不動産取得税 分譲マンション	N/A	20	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
689	＋α	不動産取得税 ブログ	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
